Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),Coverage (%) Tryp_1hr_1:50_Rep1,Coverage (%) Tryp_1hr_1:50_Rep2,Coverage (%) Tryp_18hr_1:50_Rep1,Coverage (%) AspN_1hr_1:50_Rep1,Coverage (%) AspN_1hr_1:50_Rep2,Coverage (%) AspN_18hr_1:50_Rep1,Coverage (%) AspN_18hr_1:50_Rep2,Coverage (%) GluC_1hr_1:50_Rep1,Coverage (%) GluC_1hr_1:50_Rep2,Coverage (%) GluC_18hr_1:50_Rep1,Coverage (%) GluC_18hr_1:50_Rep2,Coverage (%) Trypsin_18hr_1:50_Rep2,Area Tryp_1hr_1:50_Rep1,Area Tryp_1hr_1:50_Rep2,Area Tryp_18hr_1:50_Rep1,Area AspN_1hr_1:50_Rep1,Area AspN_1hr_1:50_Rep2,Area AspN_18hr_1:50_Rep1,Area AspN_18hr_1:50_Rep2,Area GluC_1hr_1:50_Rep1,Area GluC_1hr_1:50_Rep2,Area GluC_18hr_1:50_Rep1,Area GluC_18hr_1:50_Rep2,Area Trypsin_18hr_1:50_Rep2,#Peptides,#Unique,#Spec Tryp_1hr_1:50_Rep1,#Spec Tryp_1hr_1:50_Rep2,#Spec Tryp_18hr_1:50_Rep1,#Spec AspN_1hr_1:50_Rep1,#Spec AspN_1hr_1:50_Rep2,#Spec AspN_18hr_1:50_Rep1,#Spec AspN_18hr_1:50_Rep2,#Spec GluC_1hr_1:50_Rep1,#Spec GluC_1hr_1:50_Rep2,#Spec GluC_18hr_1:50_Rep1,#Spec GluC_18hr_1:50_Rep2,#Spec Trypsin_18hr_1:50_Rep2,PTM,Avg. Mass,Description
103,625,Q08211|DHX9_HUMAN,99.2,492.30,76,47,57,45,15,19,12,18,5,10,13,26,33,4.5509E9,5.2866E9,1.1197E10,5.1944E8,8.2257E8,7.8701E8,1.0935E9,4.3128E7,3.7518E7,3.9189E8,2.9466E8,4.5533E9,113,113,335,344,369,82,89,88,88,24,32,70,301,414,Carbamidomethylation; Deamidation (NQ); Oxidation (M),140958,ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4
59,257,P27816|MAP4_HUMAN,99.2,491.06,86,37,46,35,46,47,46,38,57,50,45,39,27,7.1325E8,8.5894E8,1.7011E9,1.0475E9,1.0407E9,9.4639E8,8.7466E8,2.6424E9,1.0018E9,2.3708E9,7.4565E8,8.032E8,168,168,76,98,82,195,132,144,125,509,438,344,699,101,Carbamidomethylation; Deamidation (NQ); Oxidation (M),121005,Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3
8,187,P68104|EF1A1_HUMAN,99.2,490.53,93,72,78,69,57,80,72,78,45,34,21,46,31,2.6117E10,2.9557E10,6.0268E10,3.0237E10,2.4436E10,3.2843E10,2.2099E10,3.5168E8,3.9992E8,6.1277E9,2.8396E9,5.9353E9,80,54,1275,1271,1429,1195,806,1469,773,93,129,251,783,308,Carbamidomethylation; Deamidation (NQ); Oxidation (M),50141,Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1
48,387,P08670|VIME_HUMAN,99.2,488.66,89,69,78,53,68,69,57,62,69,71,54,61,59,2.6023E9,3.9119E9,5.3852E9,1.445E9,1.5357E9,1.3866E9,1.1861E9,1.8348E9,1.0752E9,3.9513E9,1.7446E9,2.2674E9,142,134,219,221,190,225,150,176,119,351,310,352,882,232,Carbamidomethylation; Deamidation (NQ); Oxidation (M),53652,Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4
139,74,P29401|TKT_HUMAN,99.2,488.26,96,68,80,66,74,74,76,70,3,4,15,20,30,3.1405E9,4.2814E9,7.2852E9,1.5704E9,1.8311E9,2.4068E9,1.7335E9,1.5205E7,1.1387E7,1.7943E8,1.0565E8,2.3902E9,84,84,255,244,224,239,228,244,139,6,9,24,92,221,Carbamidomethylation; Deamidation (NQ); Oxidation (M),67878,Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3
160,229,P18206|VINC_HUMAN,99.2,487.80,82,49,60,54,38,36,32,21,5,8,19,36,39,2.1229E9,3.1577E9,5.5157E9,7.3965E8,1.019E9,9.5459E8,8.4973E8,2.0512E7,1.2864E7,2.1904E8,2.5567E8,2.5361E9,140,140,222,259,235,132,110,107,81,10,17,42,342,248,Carbamidomethylation; Deamidation (NQ); Oxidation (M),123799,Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4
117,557,Q92945|FUBP2_HUMAN,99.2,483.84,84,51,67,44,40,61,37,37,36,40,36,53,50,1.6296E9,2.7286E9,4.0704E9,1.0012E9,1.3743E9,1.3269E9,1.0009E9,8.8836E8,3.6698E8,2.2786E9,7.9063E8,2.0342E9,93,90,154,205,143,152,163,141,82,139,113,182,426,241,Carbamidomethylation; Deamidation (NQ); Oxidation (M),73115,Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4
243,591,O75369|FLNB_HUMAN,99.2,483.36,71,24,31,31,20,15,14,12,5,13,20,19,28,4.2465E8,6.0736E8,1.1699E9,2.1486E8,2.3884E8,1.8481E8,1.783E8,4.2325E7,4.2678E7,3.8084E8,1.0867E8,6.8288E8,180,165,101,123,134,73,67,52,49,27,48,113,250,187,Carbamidomethylation; Deamidation (NQ),278162,Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2
373,935,Q5T4S7|UBR4_HUMAN,99.2,483.05,41,19,24,19,5,7,3,6,0,1,1,1,13,6.1656E8,9.0439E8,1.9345E9,1.024E8,1.7768E8,1.1269E8,2.0157E8,3.7905E6,3.9223E6,3.4655E7,5.53E6,6.6227E8,180,180,150,193,196,38,36,23,46,1,3,15,5,137,Carbamidomethylation; Deamidation (NQ); Oxidation (M),573849,E3 ubiquitin-protein ligase UBR4 OS=Homo sapiens OX=9606 GN=UBR4 PE=1 SV=1
219,253,P49915|GUAA_HUMAN,99.2,482.55,91,69,70,63,53,54,62,44,10,7,15,14,30,2.0101E9,2.4946E9,4.2527E9,6.2024E8,7.4634E8,8.8338E8,4.0631E8,1.3325E7,8.9574E6,2.7741E8,7.6681E7,1.5884E9,91,91,178,202,188,112,118,145,106,11,9,45,73,179,Carbamidomethylation; Deamidation (NQ); Oxidation (M),76716,GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=GMPS PE=1 SV=1
15,173,Q13885|TBB2A_HUMAN,99.2,482.35,95,73,77,71,73,74,70,64,20,24,30,36,36,1.5081E7,9.1111E7,3.9893E7,5.3793E6,1.4882E7,4.5719E6,,,,,,4.2487E7,80,6,930,767,909,610,462,896,538,20,54,182,500,914,Carbamidomethylation; Deamidation (NQ); Oxidation (M),49907,Tubulin beta-2A chain OS=Homo sapiens OX=9606 GN=TUBB2A PE=1 SV=1
137,396,Q7KZF4|SND1_HUMAN,99.2,480.50,86,59,74,55,22,24,32,23,14,15,31,32,34,3.1293E9,4.264E9,7.4969E9,9.5077E8,1.1598E9,1.5417E9,9.838E8,3.1362E7,2.6098E7,5.1214E8,2.2323E8,2.2435E9,116,116,285,315,288,118,115,141,81,23,26,82,223,249,Carbamidomethylation; Deamidation (NQ); Oxidation (M),101997,Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1
232,617,P49792|RBP2_HUMAN,99.2,479.99,61,20,29,20,14,16,12,13,9,13,10,17,18,3.9135E8,5.9167E8,1.1595E9,2.1012E8,2.5399E8,2.1192E8,2.1291E8,1.2373E8,1.1867E8,3.2065E8,1.8072E8,4.255E8,199,140,97,131,115,93,121,74,74,52,84,72,242,137,Carbamidomethylation; Deamidation (NQ),358201,E3 SUMO-protein ligase RanBP2 OS=Homo sapiens OX=9606 GN=RANBP2 PE=1 SV=2
14,153,P04350|TBB4A_HUMAN,99.2,479.85,92,74,74,76,68,70,68,70,16,28,24,31,24,,1.3191E7,3.1705E8,,3.3877E6,,,,,,,,76,3,1047,898,1053,595,582,741,586,27,61,197,600,750,Carbamidomethylation; Deamidation (NQ); Oxidation (M),49586,Tubulin beta-4A chain OS=Homo sapiens OX=9606 GN=TUBB4A PE=1 SV=2
74,89,P50990|TCPQ_HUMAN,99.2,478.04,98,77,90,66,47,66,59,48,26,27,38,37,56,6.939E9,8.1508E9,1.7512E10,1.1152E9,1.7753E9,2.189E9,2.3343E9,1.4679E8,6.3159E7,1.2284E9,6.4459E8,6.7891E9,111,111,327,399,298,171,147,198,152,43,49,108,373,402,Carbamidomethylation; Deamidation (NQ); Oxidation (M),59621,T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4
156,740,P04264|K2C1_HUMAN,99.2,477.64,75,22,54,25,18,30,12,29,9,43,11,49,51,4.4317E8,4.181E9,9.3289E8,8.2606E7,1.0636E9,1.2078E8,1.2969E9,1.117E7,2.218E8,4.725E7,8.0809E8,3.8174E9,98,85,74,261,78,27,126,28,146,8,105,15,689,277,Carbamidomethylation; Deamidation (NQ); Oxidation (M),66039,Keratin  type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6
62,92,P48643|TCPE_HUMAN,99.2,477.60,98,78,82,66,72,59,61,45,25,33,46,76,40,5.1871E9,7.2076E9,1.1307E10,2.6134E9,2.4494E9,2.6679E9,1.7172E9,1.4642E8,7.9407E7,1.0579E9,4.8877E8,5.1589E9,114,113,396,343,394,286,233,182,117,33,47,125,456,291,Carbamidomethylation; Deamidation (NQ); Oxidation (M),59671,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1
30,477,Q8NC51|PAIRB_HUMAN,99.2,477.24,85,38,51,43,84,73,79,58,64,51,64,70,41,1.1895E9,1.8222E9,4.425E9,3.8782E9,3.8395E9,4.7129E9,2.7734E9,4.8407E9,1.4398E9,1.0506E10,2.1046E9,1.3906E9,95,95,135,128,131,375,235,328,145,594,383,732,1104,128,Carbamidomethylation; Deamidation (NQ); Oxidation (M),44965,Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2
32,471,P09651|ROA1_HUMAN,99.2,476.76,83,55,59,46,54,63,56,35,30,35,36,44,42,3.8448E9,5.3458E9,1.9223E9,5.175E9,1.3339E9,6.9563E9,2.062E7,2.5934E7,2.2609E7,2.8392E9,5.2581E8,2.033E9,78,24,486,473,426,426,293,436,128,17,36,376,753,451,Carbamidomethylation; Deamidation (NQ); Oxidation (M),38747,Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5
56,45,P00558|PGK1_HUMAN,99.2,474.57,99,82,88,71,86,84,78,76,44,30,43,57,51,7.1324E9,8.1636E9,1.669E10,1.6436E9,2.3308E9,2.5935E9,1.7535E9,7.7019E7,1.3986E8,3.0406E9,1.2369E9,3.3119E9,87,77,382,347,413,238,235,324,163,37,46,185,406,254,Carbamidomethylation; Deamidation (NQ); Oxidation (M),44615,Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3
221,385,O60841|IF2P_HUMAN,99.2,473.98,68,34,43,29,26,35,33,23,17,12,21,26,21,6.9825E8,1.0027E9,2.2631E9,3.1313E8,4.7168E8,6.004E8,3.6816E8,1.8819E8,1.0124E8,7.9076E8,3.1113E8,6.5556E8,133,132,112,124,119,96,87,117,70,68,41,138,270,116,Carbamidomethylation; Deamidation (NQ),138827,Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=4
265,327,Q15029|U5S1_HUMAN,99.2,473.33,85,62,67,62,34,34,36,36,0,1,5,12,37,1.55E9,1.9551E9,4.234E9,2.2584E8,4.9667E8,5.5151E8,4.2555E8,,5.4604E6,7.6453E7,3.68E7,1.2084E9,108,107,210,194,231,69,60,90,54,0,2,15,57,177,Carbamidomethylation; Deamidation (NQ); Oxidation (M),109436,116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1
277,696,Q92616|GCN1_HUMAN,99.2,472.34,62,40,46,34,10,9,10,9,0,0,1,1,25,1.1276E9,1.5405E9,2.8433E9,1.0001E8,1.6551E8,1.4079E8,1.3303E8,,,7.0788E6,1.7603E6,1.2195E9,167,167,214,230,228,53,38,44,40,0,0,3,4,269,Carbamidomethylation; Deamidation (NQ),292756,eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=6
237,439,Q13200|PSMD2_HUMAN,99.2,471.38,78,55,63,48,27,30,22,37,5,9,13,27,32,1.4173E9,1.7519E9,3.0161E9,1.7381E8,3.2293E8,2.7128E8,3.7903E8,1.9601E7,6.0356E7,5.1508E8,1.7565E8,1.4774E9,105,105,186,176,167,91,72,58,64,10,26,56,190,154,Carbamidomethylation; Deamidation (NQ); Oxidation (M),100200,26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3
105,3,Q9Y266|NUDC_HUMAN,99.2,470.34,93,65,72,46,44,54,41,44,58,57,53,58,51,2.0105E9,3.2437E9,4.2332E9,1.1118E9,9.1388E8,1.0487E9,7.8452E8,1.0519E9,3.6131E8,2.2996E9,1.0907E9,2.2899E9,96,96,192,214,127,166,124,142,98,197,118,226,433,191,Carbamidomethylation; Deamidation (NQ); Oxidation (M),38243,Nuclear migration protein nudC OS=Homo sapiens OX=9606 GN=NUDC PE=1 SV=1
320,662,P27708|PYR1_HUMAN,99.2,470.14,65,29,46,33,14,15,10,14,0,0,4,6,24,9.8719E8,1.4639E9,3.2854E9,1.6077E8,2.7294E8,2.7706E8,2.8892E8,,,4.2474E7,1.9185E7,1.1908E9,117,117,137,181,172,40,46,45,54,0,0,15,44,236,Carbamidomethylation; Deamidation (NQ); Oxidation (M),242981,CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3
124,75,Q14152|EIF3A_HUMAN,99.2,469.53,90,45,55,35,33,30,26,17,22,18,25,21,30,1.5541E9,2.224E9,2.971E9,5.8429E8,5.4152E8,4.6662E8,2.9628E8,4.8585E8,2.4916E8,1.184E9,2.525E8,1.6875E9,199,199,198,241,169,155,126,97,81,137,130,195,357,183,Carbamidomethylation; Deamidation (NQ); Oxidation (M),166569,Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1
147,292,P09874|PARP1_HUMAN,99.2,469.50,85,49,62,45,39,45,42,32,0,10,22,27,39,2.4828E9,3.2739E9,4.9962E9,7.5544E8,7.4854E8,1.0012E9,6.0981E8,,1.7688E7,4.1364E8,3.031E8,2.2456E9,126,126,221,253,210,154,101,179,72,0,24,72,300,316,Carbamidomethylation; Deamidation (NQ); Oxidation (M),113084,Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4
39,231,P38646|GRP75_HUMAN,99.2,469.12,92,56,73,40,76,70,59,49,29,35,47,52,32,3.4378E9,5.0348E9,1.0269E10,3.5373E9,3.2951E9,4.6141E9,2.4474E9,3.9726E8,1.4001E8,2.287E9,8.8654E8,3.3748E9,124,124,258,278,300,419,269,445,178,110,89,424,796,359,Carbamidomethylation; Deamidation (NQ); Oxidation (M),73681,Stress-70 protein  mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2
181,437,Q8WUM4|PDC6I_HUMAN,99.2,467.23,83,66,75,52,35,35,23,20,12,17,24,29,46,1.9654E9,2.7133E9,4.0411E9,5.9222E8,5.973E8,5.9448E8,5.1581E8,8.992E7,8.094E7,7.0436E8,3.6834E8,1.9903E9,112,112,219,224,183,94,75,82,49,24,46,95,339,190,Carbamidomethylation; Deamidation (NQ); Oxidation (M),96023,Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1
64,398,P11021|BIP_HUMAN,99.2,467.21,86,53,59,48,48,67,54,56,39,37,40,39,44,2.5219E9,3.4004E9,5.3309E9,1.2401E9,1.7304E9,1.8261E9,1.6351E9,2.717E8,1.8873E8,2.3728E9,9.0017E8,2.3869E9,108,105,252,230,261,165,173,223,142,100,103,290,543,405,Carbamidomethylation; Deamidation (NQ); Oxidation (M),72333,Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2
51,62,P43487|RANG_HUMAN,99.2,466.39,100,75,81,65,87,87,87,55,100,90,92,82,54,5.2229E9,4.5402E9,9.075E9,3.2139E9,2.5205E9,4.2456E9,1.4647E9,5.5317E9,1.459E9,6.5456E9,1.5822E9,2.4963E9,63,63,219,182,202,222,151,239,69,733,305,302,390,203,Carbamidomethylation; Deamidation (NQ); Oxidation (M),23310,Ran-specific GTPase-activating protein OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1
184,71,P50395|GDIB_HUMAN,99.2,466.20,98,83,88,78,49,38,38,36,26,16,26,38,46,2.493E9,3.3913E9,5.6622E9,5.9808E8,8.7579E8,1.1785E9,7.1732E8,1.2863E7,1.1385E7,1.1205E8,4.7567E7,1.5841E9,89,67,275,269,276,137,106,114,83,21,10,32,102,179,Carbamidomethylation; Deamidation (NQ); Oxidation (M),50663,Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2
31,179,P68366|TBA4A_HUMAN,99.2,465.86,90,70,81,67,70,62,59,63,28,30,40,40,32,1.4196E8,1.2475E8,2.7752E8,1.7539E8,1.6216E8,1.265E8,5.4652E7,1.1763E6,2.225E6,4.3611E7,3.2402E7,9.5065E7,69,11,750,676,789,306,259,367,174,37,38,159,341,483,Carbamidomethylation; Deamidation (NQ); Oxidation (M),49924,Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1
90,9,P78371|TCPB_HUMAN,99.2,465.60,99,73,83,76,49,73,45,65,24,19,36,50,39,5.3723E9,6.1189E9,1.2726E10,1.6703E9,1.9041E9,2.8918E9,1.7299E9,7.5905E7,3.5015E7,7.2238E8,3.429E8,4.0535E9,100,100,351,319,360,212,164,224,134,24,23,86,309,210,Carbamidomethylation; Deamidation (NQ); Oxidation (M),57488,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4
248,570,O75533|SF3B1_HUMAN,99.2,465.05,67,45,48,44,33,25,32,20,4,7,6,13,28,1.2661E9,1.8E9,2.799E9,5.7601E8,4.6208E8,7.102E8,4.5859E8,5.0734E7,4.194E7,2.5652E8,8.4304E7,1.2788E9,119,119,167,182,170,146,73,119,59,8,18,41,78,150,Carbamidomethylation; Deamidation (NQ); Oxidation (M),145830,Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3
84,221,P30101|PDIA3_HUMAN,99.2,464.16,94,67,70,56,64,71,55,52,61,60,68,64,35,2.3326E9,2.6681E9,4.6964E9,1.9273E9,2.2594E9,2.2718E9,1.4573E9,3.2385E8,1.983E8,2.4077E9,7.1481E8,1.5284E9,98,98,192,174,161,205,188,216,112,135,141,245,540,180,Carbamidomethylation; Deamidation (NQ); Oxidation (M),56782,Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4
146,322,Q15424|SAFB1_HUMAN,99.2,463.78,70,25,25,19,42,37,31,23,33,28,47,42,23,2.0851E8,3.8608E8,4.0136E8,3.0711E8,4.5669E8,5.2848E8,2.0276E8,3.7104E8,2.3576E8,1.8771E9,4.6212E8,2.1124E8,116,77,68,93,54,146,122,127,81,120,125,271,560,134,Carbamidomethylation; Deamidation (NQ); Oxidation (M),102642,Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4
194,177,P13010|XRCC5_HUMAN,99.2,463.50,89,60,72,52,43,38,38,39,4,7,16,25,27,2.2067E9,3.0907E9,4.9126E9,4.571E8,9.5768E8,1.0583E9,1.0665E9,7.0707E5,1.6417E6,2.447E8,2.7382E8,1.6474E9,106,106,222,275,209,87,91,118,93,3,3,56,230,164,Carbamidomethylation; Deamidation (NQ); Oxidation (M),82705,X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3
183,87,P12268|IMDH2_HUMAN,99.2,463.38,88,71,68,58,68,64,73,61,0,4,10,10,39,2.0128E9,2.5746E9,4.251E9,1.0907E9,1.2565E9,1.4738E9,1.1314E9,,5.7117E6,7.5948E7,9.3032E7,1.6166E9,78,76,191,195,157,194,160,166,120,0,8,17,105,295,Carbamidomethylation; Deamidation (NQ); Oxidation (M),55805,Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2
53,53,P15311|EZRI_HUMAN,99.2,463.38,94,57,69,46,57,52,54,55,52,46,40,33,32,7.0452E8,1.1952E9,1.6449E9,1.2114E9,1.2345E9,1.5078E9,9.174E8,2.6829E9,1.0973E9,2.2484E9,7.5785E8,8.6528E8,148,123,212,160,180,220,133,306,82,502,329,266,529,208,Carbamidomethylation; Deamidation (NQ); Oxidation (M),69413,Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4
249,125,P31939|PUR9_HUMAN,99.2,463.32,97,77,83,68,61,68,49,44,0,16,15,37,41,2.0337E9,2.3934E9,5.2625E9,7.7305E8,8.7038E8,1.2894E9,8.0191E8,,5.8037E6,9.221E7,6.5005E7,1.6484E9,89,89,181,178,161,127,122,132,79,0,9,14,63,145,Carbamidomethylation; Deamidation (NQ); Oxidation (M),64616,Bifunctional purine biosynthesis protein PURH OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3
44,252,P05787|K2C8_HUMAN,99.2,462.75,79,52,70,45,39,43,41,36,70,67,56,57,43,2.6707E9,3.1088E9,5.4134E9,3.9139E8,7.7422E8,1.0694E9,7.5023E8,4.3709E9,1.6525E9,6.3841E9,2.54E9,2.0608E9,125,103,188,243,153,94,93,133,75,544,408,457,1097,187,Deamidation (NQ); Oxidation (M),53704,Keratin  type II cytoskeletal 8 OS=Homo sapiens OX=9606 GN=KRT8 PE=1 SV=7
195,248,Q16658|FSCN1_HUMAN,99.2,462.57,92,54,75,52,62,74,65,66,15,8,22,30,36,2.5516E9,3.7275E9,5.9864E9,1.2041E9,2.6246E9,2.513E9,1.3628E9,5.0571E7,2.0289E7,1.4016E8,1.1846E8,2.3512E9,72,72,133,181,158,173,209,179,121,19,14,22,144,195,Carbamidomethylation; Deamidation (NQ); Oxidation (M),54530,Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3
275,675,O60610|DIAP1_HUMAN,99.2,461.37,64,31,43,30,28,24,25,17,7,6,9,14,25,7.6222E8,1.0669E9,2.0016E9,3.9247E8,5.2378E8,4.3869E8,4.3399E8,1.0048E8,7.5803E7,1.558E8,7.0662E7,8.9496E8,114,114,104,150,111,105,94,83,51,45,36,37,107,204,Carbamidomethylation; Deamidation (NQ); Oxidation (M),141347,Protein diaphanous homolog 1 OS=Homo sapiens OX=9606 GN=DIAPH1 PE=1 SV=2
76,560,P06576|ATPB_HUMAN,99.2,460.91,84,65,74,60,52,67,51,64,60,37,41,57,32,5.1222E9,6.2404E9,1.36E10,1.2785E9,1.5354E9,1.9653E9,1.5755E9,5.0101E8,8.1449E7,1.7573E9,4.9774E8,3.9966E9,80,80,299,277,374,144,132,177,131,101,42,201,441,281,Deamidation (NQ); Oxidation (M),56560,ATP synthase subunit beta  mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3
118,789,P51991|ROA3_HUMAN,99.2,460.46,71,44,52,31,52,56,50,50,49,51,43,66,33,2.8889E9,3.926E9,7.0266E9,2.4647E9,2.6467E9,3.0361E9,1.1567E9,4.6551E7,5.0534E7,1.551E9,4.9726E8,2.3034E9,82,79,228,260,226,221,156,183,90,24,30,182,367,169,Carbamidomethylation; Deamidation (NQ); Oxidation (M),39595,Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2
279,97,Q14247|SRC8_HUMAN,99.2,459.68,91,24,36,27,51,42,55,21,76,64,55,51,28,1.0542E8,3.4187E8,6.0187E8,3.2482E8,3.1182E8,2.3779E8,2.304E8,6.9187E8,2.3886E8,6.0016E8,2.8501E8,3.478E8,86,86,28,49,41,103,55,83,32,203,136,98,257,37,Carbamidomethylation; Deamidation (NQ); Oxidation (M),61586,Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2
150,209,P52597|HNRPF_HUMAN,99.2,458.96,94,65,67,64,45,45,45,28,56,49,62,64,33,1.9328E9,2.5394E9,3.8444E9,8.3859E8,1.1703E9,1.9283E9,1.0872E9,3.3396E8,1.2136E8,1.1036E9,3.5483E8,1.7831E9,62,53,176,154,183,105,103,145,71,119,69,211,431,126,Carbamidomethylation; Deamidation (NQ); Oxidation (M),45672,Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3
209,532,Q15149|PLEC_HUMAN,99.2,458.30,56,13,17,12,10,10,6,6,16,15,12,11,18,2.2516E8,3.824E8,8.4316E8,1.6533E8,1.8394E8,1.3548E8,1.4623E8,7.3982E8,2.5904E8,3.6944E8,1.7222E8,5.2874E8,299,281,88,104,84,76,62,55,49,225,179,115,247,174,Carbamidomethylation; Deamidation (NQ); Oxidation (M),531796,Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3
25,314,P06748|NPM_HUMAN,99.2,458.19,91,62,65,52,57,72,66,51,60,60,76,76,10,8.0884E9,9.682E9,2.1179E10,7.0323E9,9.184E9,1.0763E10,7.1594E9,7.3154E9,2.7923E9,2.9166E10,7.3679E9,3.9097E9,74,74,442,380,444,468,376,466,186,438,372,703,1099,71,Carbamidomethylation; Deamidation (NQ); Oxidation (M),32575,Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2
94,144,P05455|LA_HUMAN,99.2,458.16,91,60,68,55,74,72,60,66,13,32,51,42,40,2.9253E9,3.8845E9,7.1189E9,8.1392E8,1.6654E9,2.6846E9,1.6235E9,1.4072E7,4.5246E7,1.0953E9,7.5413E8,2.4253E9,94,94,276,241,248,214,231,234,152,8,39,118,376,197,Carbamidomethylation; Deamidation (NQ); Oxidation (M),46837,Lupus La protein OS=Homo sapiens OX=9606 GN=SSB PE=1 SV=2
75,29,Q9UQ80|PA2G4_HUMAN,99.2,457.98,99,61,79,58,78,81,63,65,35,40,64,67,49,5.1239E9,5.3595E9,1.2375E10,1.3804E9,1.8231E9,2.0469E9,1.3414E9,1.7145E8,9.8439E7,1.0313E9,5.4881E8,3.9819E9,93,93,338,288,331,208,177,206,109,36,56,147,398,319,Carbamidomethylation; Deamidation (NQ); Oxidation (M),43787,Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=3
154,642,Q04637|IF4G1_HUMAN,99.2,457.29,68,30,41,29,24,26,21,19,12,12,14,22,20,9.4146E8,1.4713E9,2.4851E9,6.3708E8,5.8861E8,6.5971E8,4.1225E8,8.87E8,3.9635E8,1.5372E9,4.8097E8,7.237E8,128,119,163,183,158,140,98,98,61,124,133,171,418,109,Carbamidomethylation; Deamidation (NQ); Oxidation (M),175490,Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens OX=9606 GN=EIF4G1 PE=1 SV=4
