Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),Coverage (%) Tryp_1hr_Rep1,Coverage (%) Tryp_1hr_Rep2,Coverage (%) Tryp_1hr_Rep3,Coverage (%) Tryp_18hr_Rep1,Coverage (%) Tryp_18hr_Rep2,Coverage (%) Tryp_18hr_Rep3,Coverage (%) AspN_1hr_Rep1,Coverage (%) AspN_1hr_Rep2,Coverage (%) AspN_1hr_Rep3,Coverage (%) AspN_18hr_Rep1,Coverage (%) AspN_18hr_Rep2,Coverage (%) AspN_18hr_Rep3,Coverage (%) Gluc_1hr_Rep1,Coverage (%) GluC_1hr_Rep2,Coverage (%) GluC_1hr_Rep3,Coverage (%) Gluc_18hr_Rep1,Coverage (%) GluC_18hr_Rep2,Coverage (%) GluC_18hr_Rep3,Area Tryp_1hr_Rep1,Area Tryp_1hr_Rep2,Area Tryp_1hr_Rep3,Area Tryp_18hr_Rep1,Area Tryp_18hr_Rep2,Area Tryp_18hr_Rep3,Area AspN_1hr_Rep1,Area AspN_1hr_Rep2,Area AspN_1hr_Rep3,Area AspN_18hr_Rep1,Area AspN_18hr_Rep2,Area AspN_18hr_Rep3,Area Gluc_1hr_Rep1,Area GluC_1hr_Rep2,Area GluC_1hr_Rep3,Area Gluc_18hr_Rep1,Area GluC_18hr_Rep2,Area GluC_18hr_Rep3,#Peptides,#Unique,#Spec Tryp_1hr_Rep1,#Spec Tryp_1hr_Rep2,#Spec Tryp_1hr_Rep3,#Spec Tryp_18hr_Rep1,#Spec Tryp_18hr_Rep2,#Spec Tryp_18hr_Rep3,#Spec AspN_1hr_Rep1,#Spec AspN_1hr_Rep2,#Spec AspN_1hr_Rep3,#Spec AspN_18hr_Rep1,#Spec AspN_18hr_Rep2,#Spec AspN_18hr_Rep3,#Spec Gluc_1hr_Rep1,#Spec GluC_1hr_Rep2,#Spec GluC_1hr_Rep3,#Spec Gluc_18hr_Rep1,#Spec GluC_18hr_Rep2,#Spec GluC_18hr_Rep3,PTM,Avg. Mass,Description
22,279,Q6PEY2|TBA3E_HUMAN,99.2,341.50,72,43,53,56,58,37,60,52,60,61,60,62,62,17,19,41,28,36,6,,,,,,,,,0,,,,,,,,,,166,1,580,431,357,856,449,414,368,424,307,571,557,421,30,42,83,182,473,6,Carbamidomethylation; Deamidation (NQ); Oxidation (M),49859,Tubulin alpha-3E chain OS=Homo sapiens OX=9606 GN=TUBA3E PE=1 SV=2
35,32,P52272|HNRPM_HUMAN,99.2,341.49,97,64,68,64,60,43,56,27,48,44,48,68,66,38,42,54,54,69,9,5.3578E9,7.1747E9,2.754E9,1.3442E10,4.9508E9,2.1234E9,1.2391E9,2.063E9,6.8914E8,2.2876E9,2.537E9,8.0701E8,5.0776E8,2.7886E8,7.9302E8,4.2462E9,2.5607E9,8.1458E6,196,196,293,339,309,311,316,254,157,205,147,218,222,216,85,103,235,351,1179,14,Carbamidomethylation; Deamidation (NQ); Oxidation (M),77516,Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3
122,147,P42704|LPPRC_HUMAN,99.2,341.43,90,60,65,61,55,28,60,30,37,28,33,46,61,0,1,1,6,7,0,2.6529E9,3.4188E9,1.1148E9,7.0302E9,2.0061E9,1.2266E9,5.8714E8,1.1217E9,3.092E8,1.2673E9,1.3888E9,2.4522E8,,1.5972E6,1.4533E6,6.4507E7,3.0476E7,,206,206,273,277,284,330,251,282,119,160,95,164,171,142,0,2,1,13,45,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),157904,Leucine-rich PPR motif-containing protein  mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3
83,12,P78371|TCPB_HUMAN,99.2,340.06,100,73,80,80,72,33,73,49,66,76,55,76,83,24,19,53,38,50,3,5.3313E9,6.0636E9,2.0928E9,1.2142E10,4.0232E9,2.2149E9,1.6511E9,1.9266E9,6.28E8,2.7104E9,2.6021E9,7.4751E8,7.5905E7,3.5015E7,1.1892E8,7.81E8,3.5615E8,7.434E5,164,164,329,304,263,327,192,222,200,175,145,211,243,227,24,21,69,92,335,2,Carbamidomethylation; Deamidation (NQ); Oxidation (M),57488,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4
109,37,Q7KZF4|SND1_HUMAN,99.2,339.22,94,57,71,71,53,34,61,29,35,45,43,52,50,13,12,19,29,32,0,3.0314E9,4.0688E9,1.3554E9,7.5722E9,2.2644E9,1.2024E9,9.585E8,1.2423E9,3.5635E8,1.7375E9,1.5555E9,2.5528E8,2.6859E7,2.3183E7,3.449E7,5.0002E8,2.6088E8,,174,174,267,299,257,270,242,219,123,131,154,205,144,119,19,21,24,79,254,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),101997,Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1
129,26,P49588|SYAC_HUMAN,99.2,338.45,92,55,64,61,45,28,56,47,51,45,48,62,53,8,11,20,31,41,0,1.3168E9,1.8663E9,5.52E8,3.2567E9,1.328E9,6.2418E8,8.8775E8,1.0529E9,2.5897E8,1.1647E9,1.367E9,1.9379E8,7.6762E6,1.7254E7,6.4565E7,4.2414E8,2.3617E8,,172,172,178,204,171,198,118,167,207,141,105,207,178,118,15,15,48,91,319,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),106810,Alanine--tRNA ligase  cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2
64,129,P49321|NASP_HUMAN,99.2,337.49,94,38,57,38,39,36,43,49,51,32,42,48,31,49,52,46,45,63,23,2.064E9,2.5083E9,8.0846E8,4.0687E9,1.5981E9,7.2328E8,1.0317E9,1.405E9,1.6807E8,1.4872E9,1.0818E9,8.8814E7,3.0611E9,1.4287E9,3.3954E8,5.4807E9,2.4115E9,7.9605E7,182,182,213,170,136,178,134,134,219,137,56,214,116,51,440,321,143,373,1023,59,Carbamidomethylation; Deamidation (NQ); Oxidation (M),85238,Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2
108,15,P40227|TCPZ_HUMAN,99.2,335.91,98,57,79,80,63,27,56,78,84,75,80,85,76,17,3,31,18,51,0,2.7141E9,3.3963E9,1.4536E9,5.9444E9,1.5119E9,1.1827E9,9.308E8,1.6488E9,4.5309E8,2.0932E9,2.6191E9,4.9411E8,1.4484E7,5.437E6,3.5996E7,1.6116E8,1.073E8,,154,123,212,211,216,221,233,184,189,249,176,240,273,193,10,6,16,23,197,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),58024,T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3
116,86,P18206|VINC_HUMAN,99.2,334.05,84,48,58,54,52,37,50,32,32,36,29,38,44,5,7,24,19,40,0,2.0853E9,3.1203E9,9.5533E8,5.2282E9,2.4992E9,1.0445E9,7.1464E8,1.1046E9,3.0634E8,8.9356E8,1.4894E9,2.7115E8,2.0512E7,8.4967E6,5.6896E7,2.5181E8,2.8058E8,,189,189,210,239,204,224,244,237,122,124,118,98,150,143,10,10,65,53,423,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),123799,Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4
106,3,P29401|TKT_HUMAN,99.2,333.18,99,59,80,67,65,31,65,74,81,72,83,80,73,3,3,18,12,27,0,3.1651E9,4.2734E9,1.3531E9,7.2068E9,2.215E9,1.239E9,1.5477E9,2.0116E9,5.4639E8,2.6275E9,2.9607E9,6.0169E8,1.5205E7,1.0116E7,2.4346E7,1.7621E8,1.0949E8,,148,148,251,237,206,215,208,187,234,271,192,268,265,176,6,7,23,21,103,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),67878,Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3
54,47,P48643|TCPE_HUMAN,99.2,332.98,98,77,80,80,64,41,72,74,70,65,68,81,67,25,30,45,44,74,0,5.0988E9,6.8007E9,2.3815E9,1.1358E10,4.3764E9,2.2673E9,2.6394E9,3.4444E9,8.1978E8,3.602E9,3.744E9,5.8706E8,1.4803E8,7.7736E7,1.3013E8,1.0003E9,5.1506E8,,177,175,369,316,327,376,297,282,290,304,223,241,301,235,33,38,69,115,481,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),59671,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1
244,235,O75369|FLNB_HUMAN,99.2,332.97,74,22,28,19,30,26,26,21,16,11,14,17,11,5,13,12,20,22,0,4.011E8,5.2889E8,1.5454E8,1.1655E9,6.0889E8,1.9071E8,2.1409E8,2.1752E8,5.9971E7,1.7756E8,2.2051E8,1.9487E7,4.2325E7,4.2678E7,3.4198E7,4.0144E8,1.3942E8,,203,178,78,106,63,117,174,94,63,64,37,45,67,27,28,42,48,113,247,5,Carbamidomethylation; Deamidation (NQ),278162,Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2
159,211,Q8WUM4|PDC6I_HUMAN,99.2,332.71,84,64,73,65,48,44,54,25,45,49,24,47,30,12,14,22,24,28,3,1.8448E9,2.5955E9,8.0197E8,3.4602E9,1.8908E9,6.0599E8,5.7923E8,8.1859E8,2.7658E8,7.0772E8,1.0949E9,1.6292E8,8.9527E7,7.1653E7,9.6519E7,7.2734E8,3.8386E8,3.3332E6,145,145,199,207,178,158,176,153,86,110,73,78,105,68,23,37,60,95,329,5,Carbamidomethylation; Deamidation (NQ); Oxidation (M),96023,Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1
135,9,Q14980|NUMA1_HUMAN,99.2,331.72,84,15,38,29,23,23,21,23,22,12,10,18,4,57,45,19,25,28,11,2.2992E8,6.2325E8,1.9484E8,1.9299E9,1.0897E9,1.4434E8,3.4082E8,3.3042E8,5.9759E7,1.9213E8,2.578E8,1.388E7,2.1174E9,6.77E8,8.856E7,9.992E8,5.3244E8,1.648E7,283,282,49,131,88,62,107,70,81,64,31,34,56,13,526,331,70,172,498,32,Carbamidomethylation; Deamidation (NQ); Oxidation (M),238257,Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2
229,255,Q92616|GCN1_HUMAN,99.2,330.08,68,36,43,36,33,21,44,9,11,5,10,16,18,0,0,1,1,1,0,1.0015E9,1.4541E9,4.41E8,2.6276E9,1.0432E9,6.4475E8,8.4684E7,1.8806E8,2.9681E7,1.8076E8,2.6976E8,5.5767E7,,,1.9063E5,7.0788E6,1.1429E6,,204,204,177,206,177,202,230,232,45,38,18,45,61,58,0,0,1,3,3,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),292756,eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=6
110,5,Q15181|IPYR_HUMAN,99.2,329.94,98,84,83,82,78,52,78,66,76,69,70,77,68,69,65,84,60,87,19,2.5096E9,3.0816E9,9.7587E8,5.4192E9,1.745E9,9.1235E8,1.5413E9,1.5238E9,3.6723E8,1.4476E9,1.4938E9,2.9359E8,7.5535E8,2.7251E8,2.7111E8,2.2143E9,6.5708E8,1.1246E7,120,118,225,188,148,209,202,151,151,162,108,135,150,94,104,86,104,179,407,11,Carbamidomethylation; Deamidation (NQ); Oxidation (M),32660,Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=2
72,74,P02545|LMNA_HUMAN,99.2,329.44,91,63,71,67,58,58,51,55,76,53,58,64,43,46,47,32,41,39,27,2.6195E9,3.9598E9,1.0621E9,5.4339E9,3.4379E9,7.9524E8,1.4201E9,2.3094E9,4.5695E8,2.1607E9,2.2128E9,2.2684E8,1.9281E9,8.1521E8,3.0063E8,3.1411E9,1.2937E9,4.2507E7,199,196,201,218,204,186,220,167,226,264,130,246,204,85,297,230,108,213,731,47,Carbamidomethylation; Deamidation (NQ); Oxidation (M),74140,Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1
91,49,P17987|TCPA_HUMAN,99.2,329.39,98,76,76,76,74,53,74,51,59,63,63,70,72,12,6,18,11,32,0,4.5796E9,5.8613E9,2.09E9,1.1278E10,4.6518E9,1.7745E9,4.8784E8,1.0827E9,4.3563E8,7.9783E8,1.7247E9,4.1234E8,3.9662E7,2.2927E7,4.1969E7,2.1852E8,3.2975E8,,145,143,296,270,241,320,362,256,178,182,116,211,270,209,15,14,31,27,211,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),60344,T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1
107,44,Q92945|FUBP2_HUMAN,99.2,329.36,84,49,65,56,43,49,47,40,61,42,41,55,41,36,40,58,34,58,8,1.611E9,2.7067E9,8.541E8,3.9391E9,1.8769E9,6.0694E8,9.2375E8,1.5299E9,3.9938E8,1.2942E9,1.3963E9,2.7009E8,8.4628E8,3.5171E8,2.6317E8,2.3303E9,1.0136E9,1.1859E7,127,124,147,194,160,133,218,129,134,181,127,133,142,99,128,101,122,191,508,22,Carbamidomethylation; Deamidation (NQ); Oxidation (M),73115,Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4
43,277,P23246|SFPQ_HUMAN,99.2,329.24,70,47,53,45,45,33,33,34,37,34,52,46,43,30,29,40,38,45,23,3.6529E9,4.7364E9,1.2731E9,9.7573E9,2.8582E9,1.0504E9,1.1606E9,1.7062E9,3.3283E8,1.675E9,2.0223E9,2.5771E8,2.3344E9,8.853E8,4.0849E8,5.6543E9,1.5029E9,2.4219E7,178,170,380,402,183,380,234,139,179,204,85,245,238,94,348,258,151,448,701,39,Carbamidomethylation; Deamidation (NQ); Oxidation (M),76150,Splicing factor  proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2
131,131,P09874|PARP1_HUMAN,99.2,328.96,91,48,60,56,48,38,49,39,49,31,49,53,32,0,10,22,20,26,0,2.4507E9,3.2587E9,1.0113E9,4.855E9,2.1691E9,8.0334E8,7.3638E8,7.96E8,2.0163E8,1.1146E9,1.1418E9,1.383E8,,1.5573E7,4.9795E7,3.4745E8,3.015E8,,163,163,212,247,201,206,315,179,141,115,53,175,129,59,0,17,43,60,274,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),113084,Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4
114,4,P22102|PUR2_HUMAN,99.2,328.52,97,61,67,64,58,25,61,30,50,38,34,54,52,17,14,20,30,34,0,3.6397E9,4.1956E9,1.6649E9,8.5829E9,2.9112E9,1.6511E9,8.8853E8,1.3771E9,4.2333E8,1.3844E9,1.7058E9,2.9422E8,4.9731E7,1.6094E7,5.7656E7,2.5824E8,1.4194E8,,166,166,255,246,240,284,215,253,149,188,99,150,181,104,26,15,43,57,184,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),107767,Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1
16,214,Q58FF7|H90B3_HUMAN,99.2,327.61,75,38,34,37,41,27,31,34,49,40,43,52,42,24,30,36,39,44,12,1.8133E6,,,1.7111E7,,,,1.5747E7,,0,3.2654E5,,,,,,1.464E6,,178,5,886,836,613,667,575,500,281,527,210,492,534,297,98,86,176,275,969,31,Carbamidomethylation; Deamidation (NQ); Oxidation (M),68325,Putative heat shock protein HSP 90-beta-3 OS=Homo sapiens OX=9606 GN=HSP90AB3P PE=5 SV=1
76,73,Q9UQ80|PA2G4_HUMAN,99.2,327.59,99,63,79,77,58,47,66,82,82,89,66,75,61,22,29,43,66,73,10,5.3748E9,5.3583E9,1.9745E9,1.2505E10,3.9865E9,1.7435E9,1.3816E9,2.2212E9,4.9667E8,2.4296E9,2.5521E9,4.7526E8,1.7145E8,9.5953E7,1.8648E8,1.0766E9,6.3176E8,3.016E6,145,145,325,284,238,321,310,236,208,224,169,271,218,153,32,47,69,140,404,4,Carbamidomethylation; Deamidation (NQ); Oxidation (M),43787,Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=3
63,25,P50990|TCPQ_HUMAN,99.2,327.40,99,77,90,87,68,56,68,58,76,77,77,72,78,26,27,25,32,36,3,7.001E9,8.1563E9,3.2076E9,1.8045E10,6.9621E9,2.8835E9,1.2106E9,2.3275E9,8.5546E8,2.8195E9,4.1991E9,8.6635E8,1.3128E8,5.363E7,1.2633E8,1.125E9,6.2854E8,6.1689E5,156,156,325,394,343,303,398,263,201,235,199,348,311,255,36,41,68,95,318,1,Carbamidomethylation; Deamidation (NQ); Oxidation (M),59621,T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4
334,282,Q5T4S7|UBR4_HUMAN,99.2,327.25,44,17,23,12,17,11,19,5,6,3,2,5,6,0,1,1,1,1,0,5.2329E8,8.0561E8,1.8757E8,1.6414E9,5.438E8,3.402E8,8.7495E7,1.5331E8,4.0286E7,8.6747E7,1.8613E8,4.0607E7,3.7905E6,3.9223E6,3.8033E6,3.2354E7,5.53E6,,181,181,129,159,84,160,105,168,36,28,29,16,44,35,1,3,4,12,7,0,Carbamidomethylation; Deamidation (NQ),573849,E3 ubiquitin-protein ligase UBR4 OS=Homo sapiens OX=9606 GN=UBR4 PE=1 SV=1
38,142,Q8NC51|PAIRB_HUMAN,99.2,327.16,87,40,56,37,51,42,36,84,73,52,71,69,55,57,51,57,66,72,27,1.4241E9,2.1995E9,3.6993E8,4.9343E9,1.2662E9,4.4592E8,3.8333E9,4.2444E9,5.1843E8,4.7035E9,4.0797E9,2.117E8,4.4445E9,1.3389E9,5.076E8,9.8063E9,2.1543E9,4.7488E7,136,136,150,135,60,141,119,78,354,276,112,308,234,74,557,329,213,700,1052,28,Carbamidomethylation; Deamidation (NQ); Oxidation (M),44965,Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2
221,228,O60841|IF2P_HUMAN,99.2,326.83,70,33,39,28,27,19,29,29,35,28,34,37,33,14,9,16,13,24,2,6.371E8,9.2639E8,3.0215E8,1.7208E9,6.0761E8,3.3155E8,3.3923E8,5.249E8,1.1636E8,5.9341E8,6.4152E8,7.3409E7,1.3554E8,9.6891E7,4.4358E7,7.0236E8,3.1884E8,3.1537E6,141,141,96,96,78,97,108,87,93,84,65,113,98,68,51,29,29,104,264,2,Carbamidomethylation; Deamidation (NQ),138827,Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=4
31,183,P60174|TPIS_HUMAN,99.2,326.44,87,72,80,74,72,40,64,85,83,77,81,83,84,87,73,69,86,81,65,6.3451E9,9.1576E9,3.3534E9,1.5718E10,4.2985E9,2.7064E9,1.794E9,3.087E9,9.3788E8,3.1292E9,3.8892E9,8.5014E8,2.0958E9,9.278E8,8.8327E8,6.8893E9,2.9688E9,1.1228E8,139,139,269,283,264,277,204,236,264,243,174,308,253,172,312,246,168,344,1030,76,Carbamidomethylation; Deamidation (NQ); Oxidation (M),30791,Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3
45,22,P26038|MOES_HUMAN,99.2,325.64,97,64,75,68,57,41,55,60,69,56,62,64,60,52,41,34,46,49,27,2.4918E9,4.0207E9,1.0192E9,5.4164E9,2.1555E9,7.6948E8,2.0631E9,2.9354E9,4.7006E8,3.4738E9,2.32E9,3.245E8,5.7018E9,1.1527E9,2.2696E8,4.35E9,8.1879E8,7.9897E7,190,145,307,329,241,336,268,200,276,254,142,452,209,153,443,234,64,261,410,29,Carbamidomethylation; Deamidation (NQ); Oxidation (M),67820,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3
230,347,P49792|RBP2_HUMAN,99.2,325.51,64,17,26,18,18,18,18,14,15,9,13,16,7,9,10,7,11,18,1,3.0879E8,5.7135E8,1.5188E8,8.4446E8,3.9818E8,1.3915E8,1.7682E8,2.4784E8,3.0973E7,2.3238E8,2.9452E8,3.3371E7,1.2127E8,1.0794E8,2.8049E7,3.6676E8,1.8399E8,1.3739E6,219,155,86,110,104,99,122,92,74,108,44,67,76,37,48,69,33,74,234,5,Carbamidomethylation; Deamidation (NQ),358201,E3 SUMO-protein ligase RanBP2 OS=Homo sapiens OX=9606 GN=RANBP2 PE=1 SV=2
176,112,P49915|GUAA_HUMAN,99.2,325.51,98,66,66,71,67,30,68,53,55,47,57,70,62,9,7,13,20,18,0,1.8348E9,2.3339E9,8.1624E8,4.2147E9,1.5677E9,8.1031E8,6.0666E8,8.0597E8,1.1937E8,9.0257E8,9.9244E8,1.6642E8,1.1891E7,8.9574E6,2.7788E7,3.5513E8,7.806E7,,135,135,168,189,173,187,172,165,108,130,64,141,179,98,10,8,30,49,75,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),76716,GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=GMPS PE=1 SV=1
141,148,Q16658|FSCN1_HUMAN,99.2,325.50,94,54,75,71,51,38,57,64,74,58,61,73,79,18,11,21,22,30,3,2.516E9,3.7602E9,1.3332E9,5.9663E9,2.5154E9,1.0755E9,1.2051E9,2.8452E9,5.8682E8,2.6101E9,2.5822E9,3.8166E8,5.5763E7,2.1749E7,2.5999E7,1.4289E8,1.1232E8,1.9461E5,121,121,138,186,170,164,203,150,169,237,136,194,231,151,24,15,29,24,137,2,Carbamidomethylation; Deamidation (NQ); Oxidation (M),54530,Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3
271,231,P27708|PYR1_HUMAN,99.2,325.02,68,27,44,29,31,24,36,14,16,11,12,24,17,0,0,3,3,5,0,8.7688E8,1.3444E9,4.6998E8,3.0668E9,1.1551E9,5.2438E8,1.6263E8,2.9461E8,6.1481E7,3.0875E8,4.8766E8,6.403E7,,,6.6144E6,2.48E7,1.5343E7,,140,140,123,163,115,151,220,131,42,48,28,49,93,50,0,0,6,8,39,0,Carbamidomethylation; Deamidation (NQ),242981,CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3
95,170,P51991|ROA3_HUMAN,99.2,323.60,71,43,52,48,33,32,35,56,61,60,54,58,60,49,44,36,58,66,0,2.7992E9,3.8844E9,1.089E9,6.1119E9,1.8986E9,7.9014E8,2.6678E9,3.8136E9,5.5405E8,4.6685E9,4.4952E9,2.8905E8,5.2868E7,5.5022E7,1.2986E8,1.5563E9,6.1369E8,,137,114,225,258,156,235,175,130,231,219,95,237,232,73,21,29,78,183,481,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),39595,Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2
84,141,P30101|PDIA3_HUMAN,99.2,323.14,95,71,75,66,60,42,57,73,73,60,71,70,63,58,57,48,67,62,8,2.3574E9,2.8381E9,1.0358E9,5.2729E9,1.6786E9,8.0093E8,1.9562E9,2.5419E9,6.3354E8,2.5238E9,2.176E9,2.9261E8,3.1885E8,1.9634E8,2.1464E8,2.4059E9,6.9038E8,5.3903E6,148,144,189,186,186,187,207,168,217,221,166,229,182,114,127,137,105,234,508,9,Carbamidomethylation; Deamidation (NQ); Oxidation (M),56782,Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4
227,103,P02549|SPTA1_HUMAN,99.2,322.87,76,20,32,22,22,18,20,21,24,15,14,13,5,15,17,12,23,26,0,3.2804E8,5.5051E8,1.363E8,1.7286E9,3.8734E8,1.3593E8,3.5561E8,3.4428E8,5.6328E7,2.1301E8,2.4179E8,2.1298E7,1.3675E8,1.0861E8,3.5183E7,5.1782E8,2.2563E8,,219,219,67,111,70,97,89,66,94,77,34,44,58,13,73,78,43,110,378,0,Carbamidomethylation; Deamidation (NQ),280013,Spectrin alpha chain  erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTA1 PE=1 SV=5
86,62,P49368|TCPG_HUMAN,99.2,322.74,100,67,73,70,62,45,63,61,85,66,70,66,71,15,21,26,23,46,2,5.8514E9,7.0446E9,2.7183E9,1.4412E10,4.5638E9,2.3702E9,1.4838E9,2.0631E9,6.3266E8,2.9394E9,2.384E9,5.5623E8,9.4204E6,2.3605E7,5.8118E7,2.9609E8,3.9933E8,1.2846E5,156,156,319,277,255,337,377,237,140,215,139,264,216,207,4,14,36,44,259,1,Carbamidomethylation; Deamidation (NQ); Oxidation (M),60534,T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4
146,72,P50395|GDIB_HUMAN,99.2,322.66,98,82,83,86,78,51,77,50,50,51,45,52,61,19,16,5,21,38,0,2.515E9,3.3913E9,1.0597E9,5.8253E9,1.5948E9,1.0479E9,7.6263E8,9.5988E8,3.0525E8,1.1372E9,1.1366E9,2.144E8,1.9028E7,1.1385E7,2.9894E6,1.0686E8,4.135E7,,118,87,266,266,207,282,175,223,133,119,111,112,130,112,18,9,8,30,95,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),50663,Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2
55,326,P08670|VIME_HUMAN,99.2,322.27,94,66,77,74,55,58,68,76,84,67,68,76,52,74,70,48,52,62,46,2.588E9,3.732E9,1.3874E9,5.35E9,2.3045E9,9.5827E8,1.6535E9,2.1277E9,4.8443E8,1.7547E9,2.2901E9,1.8436E8,1.7031E9,8.7193E8,3.4543E8,4.1536E9,1.6703E9,4.3587E7,196,185,186,202,209,173,217,165,249,201,146,211,237,93,310,250,155,356,880,47,Carbamidomethylation; Deamidation (NQ); Oxidation (M),53652,Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4
189,80,P31939|PUR9_HUMAN,99.2,321.49,98,76,83,76,66,39,70,59,70,73,48,75,50,0,12,18,15,36,3,1.993E9,2.3934E9,9.3584E8,5.1035E9,1.5927E9,8.6835E8,7.684E8,9.6703E8,3.3886E8,1.2302E9,1.384E9,2.3264E8,,3.0331E6,8.0565E6,8.7833E7,5.9379E7,5.0854E5,129,129,169,179,164,151,136,163,123,137,92,126,149,98,0,5,10,12,55,1,Carbamidomethylation; Deamidation (NQ),64616,Bifunctional purine biosynthesis protein PURH OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3
117,10,P43243|MATR3_HUMAN,99.2,320.57,86,50,60,49,45,26,37,45,48,35,37,57,40,9,4,22,21,23,0,2.1828E9,2.8564E9,9.5439E8,5.7538E9,2.0017E9,9.8153E8,1.678E9,2.1139E9,5.1818E8,2.336E9,1.9651E9,2.599E8,3.8073E7,8.9905E6,1.1426E8,1.0492E9,2.6502E8,,146,146,239,228,177,269,164,168,200,212,118,219,189,102,5,2,60,88,213,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),94623,Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2
134,18,Q09028|RBBP4_HUMAN,99.2,320.27,99,67,77,66,71,29,71,94,87,65,83,83,73,42,45,56,71,92,3,1.1456E9,1.7228E9,3.6075E8,3.9397E9,7.4428E8,3.1695E8,9.3666E8,1.4133E9,2.701E8,1.4204E9,1.7122E9,2.1443E8,2.8147E7,4.1613E7,4.7818E7,7.9741E8,2.3741E8,1.4668E6,127,96,149,177,117,141,181,92,201,171,99,206,202,111,28,31,38,133,334,4,Carbamidomethylation; Deamidation (NQ); Oxidation (M),47656,Histone-binding protein RBBP4 OS=Homo sapiens OX=9606 GN=RBBP4 PE=1 SV=3
